,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23,0.004140090942382812,0.00018878316117538856,0.0020557403564453124,0.0001065337451903015,1,balanced,0.001,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001}",0.7884615384615384,0.6730769230769231,0.6346153846153846,0.6470588235294118,0.6862745098039216,0.6858974358974359,0.054446651803137,39
24,0.004134225845336914,0.0002006687699370434,0.0020433902740478516,0.00017851484080266038,1,balanced,0.0001,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001}",0.6923076923076923,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.6860482654600302,0.007024513437221705,22
25,0.004192352294921875,0.00021250771035983486,0.002069520950317383,8.276351991818131e-05,1,,1,"{'C': 1, 'class_weight': None, 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.7058823529411765,0.6861236802413273,0.01240246464754107,21
26,0.003685331344604492,0.000622548020409807,0.0018618583679199218,9.790157817717252e-05,1,,0.1,"{'C': 1, 'class_weight': None, 'gamma': 0.1}",0.75,0.6923076923076923,0.6538461538461539,0.7450980392156863,0.6862745098039216,0.7055052790346907,0.036769636518190464,13
27,0.003583335876464844,0.0004361059584918673,0.002057170867919922,0.0003758799857336303,1,,0.01,"{'C': 1, 'class_weight': None, 'gamma': 0.01}",0.6923076923076923,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.7058823529411765,0.6899698340874811,0.010612872206487042,16
28,0.005153369903564453,0.0008826463739139478,0.002455329895019531,0.0004484150775719654,1,,0.001,"{'C': 1, 'class_weight': None, 'gamma': 0.001}",0.6923076923076923,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.6860482654600302,0.007024513437221705,22
29,0.003641080856323242,0.0007871926330671774,0.0023683547973632813,0.0011825535239682675,1,,0.0001,"{'C': 1, 'class_weight': None, 'gamma': 0.0001}",0.6923076923076923,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.6860482654600302,0.007024513437221705,22
30,0.0041538715362548825,7.664697152737015e-05,0.001978492736816406,5.424902393976658e-05,10,balanced,1,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
31,0.0042305469512939455,0.0002491660727126844,0.002050161361694336,0.00028619236323107315,10,balanced,0.1,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1}",0.6923076923076923,0.6346153846153846,0.6346153846153846,0.6862745098039216,0.6666666666666666,0.6628959276018099,0.024598401188713138,59
32,0.0037630081176757814,8.802721321963252e-05,0.0018874645233154298,5.6787001433089504e-05,10,balanced,0.01,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01}",0.7307692307692307,0.6730769230769231,0.6538461538461539,0.7647058823529411,0.6862745098039216,0.701734539969834,0.04040290161755596,14
33,0.003692436218261719,7.569936690821842e-05,0.0017914295196533204,8.192922749041913e-05,10,balanced,0.001,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001}",0.75,0.6730769230769231,0.6538461538461539,0.6862745098039216,0.6862745098039216,0.689894419306184,0.03231468379002949,17
34,0.004674243927001953,0.0011500350574282154,0.0025957107543945314,0.0008999280290599381,10,balanced,0.0001,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001}",0.7884615384615384,0.6730769230769231,0.6346153846153846,0.6274509803921569,0.6862745098039216,0.6819758672699849,0.05771108439601199,42
35,0.00513458251953125,0.0011869329262512386,0.002383899688720703,0.000468572602450624,10,,1,"{'C': 10, 'class_weight': None, 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
36,0.004278945922851563,0.0002898762228809873,0.0019731521606445312,0.0002497646907714899,10,,0.1,"{'C': 10, 'class_weight': None, 'gamma': 0.1}",0.7307692307692307,0.6730769230769231,0.6730769230769231,0.7843137254901961,0.6666666666666666,0.7055806938159879,0.045739795373285666,12
37,0.004283428192138672,0.0005266165914623987,0.002039480209350586,0.0002945374299605452,10,,0.01,"{'C': 10, 'class_weight': None, 'gamma': 0.01}",0.7692307692307693,0.6923076923076923,0.6923076923076923,0.803921568627451,0.6862745098039216,0.7288084464555054,0.04847616151215849,5
38,0.0034503936767578125,0.00019770694453944066,0.0017951011657714843,5.982480397484606e-05,10,,0.001,"{'C': 10, 'class_weight': None, 'gamma': 0.001}",0.6923076923076923,0.7115384615384616,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.689894419306184,0.012516581959646705,17
39,0.0035149097442626954,0.0003643721620821604,0.001875591278076172,6.554983134431356e-05,10,,0.0001,"{'C': 10, 'class_weight': None, 'gamma': 0.0001}",0.6923076923076923,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.6860482654600302,0.007024513437221705,22
40,0.0044457435607910155,0.00014695889138797305,0.001952219009399414,0.0001492696359207187,50,balanced,1,"{'C': 50, 'class_weight': 'balanced', 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
41,0.005465793609619141,0.0004933124668015918,0.0019725799560546876,0.00014088360219564826,50,balanced,0.1,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.1}",0.7307692307692307,0.5961538461538461,0.6346153846153846,0.6666666666666666,0.6078431372549019,0.6472096530920061,0.04832351806017753,64
42,0.004403018951416015,0.00030601329174094087,0.0018276214599609376,5.958682747614494e-05,50,balanced,0.01,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01}",0.7115384615384616,0.5769230769230769,0.6153846153846154,0.7254901960784313,0.6470588235294118,0.6552790346907994,0.05638000172692458,60
43,0.003975105285644531,0.00013464055937217643,0.0019712448120117188,0.0001781556409874072,50,balanced,0.001,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.001}",0.75,0.6730769230769231,0.6730769230769231,0.7843137254901961,0.7058823529411765,0.7172699849170437,0.043822023296506835,7
44,0.004102516174316406,0.00011207838052267909,0.002019453048706055,0.00016159218419475348,50,balanced,0.0001,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.0001}",0.8076923076923077,0.6153846153846154,0.6538461538461539,0.6470588235294118,0.6470588235294118,0.6742081447963801,0.06806909918965358,46
45,0.0042593955993652345,0.00019891788865938434,0.002017354965209961,8.43846312176951e-05,50,,1,"{'C': 50, 'class_weight': None, 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
