,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2695,0.002376413345336914,0.00011949777029947774,0.0013880729675292969,5.009219170777893e-05,100,4.5,9.0,1,poly,"{'C': 100, 'coef0': 4.5, 'degree': 9.0, 'gamma': 1, 'kernel': 'poly'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,3331
2696,0.025708580017089845,0.006787047495368002,0.0015156269073486328,0.0001396841533086168,100,4.5,9.0,0.1,poly,"{'C': 100, 'coef0': 4.5, 'degree': 9.0, 'gamma': 0.1, 'kernel': 'poly'}",0.9692307692307692,0.9230769230769231,0.8923076923076924,0.96875,0.984375,0.9475480769230769,0.03442737403346696,2845
2697,0.021412754058837892,0.00914749353701984,0.0013821125030517578,5.955656019431723e-05,100,4.5,9.0,0.01,poly,"{'C': 100, 'coef0': 4.5, 'degree': 9.0, 'gamma': 0.01, 'kernel': 'poly'}",0.9846153846153847,0.9538461538461539,0.9076923076923077,0.96875,0.984375,0.9598557692307693,0.02846218814227315,2663
2698,0.018458080291748048,0.006375215665181346,0.0015471935272216796,0.0001382404788870142,100,4.5,9.0,0.001,poly,"{'C': 100, 'coef0': 4.5, 'degree': 9.0, 'gamma': 0.001, 'kernel': 'poly'}",0.9692307692307692,0.9538461538461539,0.9230769230769231,0.96875,0.984375,0.9598557692307693,0.020770121063539374,2663
2699,0.015956306457519533,0.0024463552441753066,0.0015117168426513673,1.6506143714890138e-05,100,4.5,9.0,0.0001,poly,"{'C': 100, 'coef0': 4.5, 'degree': 9.0, 'gamma': 0.0001, 'kernel': 'poly'}",1.0,1.0,0.9692307692307692,1.0,0.984375,0.9907211538461539,0.012332082203719287,1474
2700,0.0039011955261230467,0.0001501980583703927,0.0018066883087158204,0.00020787384354539203,100,6.0,0.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 0.0, 'gamma': 1, 'kernel': 'poly'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,3331
2701,0.00395660400390625,2.9874295111839007e-05,0.0017480850219726562,6.654450045916324e-05,100,6.0,0.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 0.0, 'gamma': 0.1, 'kernel': 'poly'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,3331
2702,0.004050445556640625,0.00012644130080195168,0.0018612861633300782,0.00022739930627699051,100,6.0,0.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 0.0, 'gamma': 0.01, 'kernel': 'poly'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,3331
2703,0.0038434505462646485,0.00013369238434819352,0.0017261981964111328,5.4845270165148866e-05,100,6.0,0.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 0.0, 'gamma': 0.001, 'kernel': 'poly'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,3331
2704,0.0039084434509277345,0.0001205287769266147,0.0017440319061279297,8.131324973796604e-05,100,6.0,0.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 0.0, 'gamma': 0.0001, 'kernel': 'poly'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,3331
2705,0.9250309467315674,0.18335225353381465,0.001768016815185547,0.0001404591496246467,100,6.0,1.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 1.0, 'gamma': 1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2706,0.8263797760009766,0.11022389864812587,0.0017432689666748047,4.3399883467023357e-05,100,6.0,1.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 1.0, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2707,0.8110127925872803,0.1497383003510401,0.0017621040344238282,4.055033959188731e-05,100,6.0,1.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 1.0, 'gamma': 0.01, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2708,0.7716292381286621,0.14922210443284348,0.0017806529998779298,6.757601888184718e-05,100,6.0,1.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 1.0, 'gamma': 0.001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2709,0.005710315704345703,0.0003122134179253708,0.001607990264892578,4.122493713947203e-05,100,6.0,1.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 1.0, 'gamma': 0.0001, 'kernel': 'poly'}",0.8923076923076924,0.8923076923076924,0.8461538461538461,0.78125,0.921875,0.866778846153846,0.049152017842487065,2875
2710,0.036858749389648435,0.00481617780661801,0.0014538764953613281,0.00014233561217058546,100,6.0,2.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 2.0, 'gamma': 1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2711,0.034315967559814455,0.005358836497103944,0.0014922618865966797,0.00013831187632624506,100,6.0,2.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 2.0, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2712,0.029138803482055664,0.005932634011454358,0.0015334606170654297,3.9550013372831975e-05,100,6.0,2.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 2.0, 'gamma': 0.01, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2713,0.02569718360900879,0.0041634359964797685,0.0015401840209960938,9.446624298830664e-05,100,6.0,2.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 2.0, 'gamma': 0.001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2714,0.060167360305786136,0.012969640699914655,0.001623821258544922,7.471711140028141e-05,100,6.0,2.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 2.0, 'gamma': 0.0001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2715,0.02625699043273926,0.0052907577226338175,0.0015771865844726562,0.00012780555970057906,100,6.0,3.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 3.0, 'gamma': 1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
