,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
48,0.0039051532745361327,2.5401863289792946e-05,0.0023394107818603517,0.00010527905758003597,1,,0.001,"{'C': 1, 'class_weight': None, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
49,0.0038447856903076174,0.00017241988556156634,0.002308368682861328,9.550216217668537e-05,1,,0.0001,"{'C': 1, 'class_weight': None, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
50,0.005065298080444336,0.00032288783023272344,0.0026836395263671875,4.9932614973309393e-05,1,"{0: 1.0, 1: 1.5}",1,"{'C': 1, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,87,0.5121951219512195,0.7
51,0.004336929321289063,0.0001183203550756944,0.002515220642089844,0.00012043509625075094,1,"{0: 1.0, 1: 1.5}",0.1,"{'C': 1, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.1}",0.5882352941176471,0.4444444444444444,0.3888888888888889,0.6666666666666666,0.5,0.5176470588235293,0.09943666350560242,34,0.5121951219512195,0.7
52,0.004434633255004883,0.00012772334071252335,0.0025943756103515626,0.00010435040570836102,1,"{0: 1.0, 1: 1.5}",0.01,"{'C': 1, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.01}",0.6470588235294118,0.5,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5627450980392157,0.08472564927110485,26,0.5121951219512195,0.7
53,0.004277753829956055,0.00012265484526921883,0.002557659149169922,0.00012596776077545646,1,"{0: 1.0, 1: 1.5}",0.001,"{'C': 1, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
54,0.004207754135131836,5.771140249275297e-05,0.0024915695190429687,0.00011809270543205024,1,"{0: 1.0, 1: 1.5}",0.0001,"{'C': 1, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
55,0.005066204071044922,0.00011361193418539329,0.002639579772949219,4.939660128218311e-05,1,"{0: 1, 1: 1.3}",1,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 1}",0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.03333333333333333,0.044444444444444446,104,0.5121951219512195,0.7
56,0.004274702072143555,0.00010176699249255152,0.0024463176727294923,0.00011246622624483635,1,"{0: 1, 1: 1.3}",0.1,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.1}",0.4117647058823529,0.4444444444444444,0.3888888888888889,0.5555555555555556,0.4444444444444444,0.44901960784313727,0.05726325781388108,50,0.5121951219512195,0.7
57,0.004057693481445313,0.00025791034456935073,0.0024977684020996093,0.00015157546998702387,1,"{0: 1, 1: 1.3}",0.01,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.01}",0.4117647058823529,0.4444444444444444,0.3888888888888889,0.5,0.4444444444444444,0.4379084967320262,0.037489229803137215,59,0.5121951219512195,0.7
