,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
71,0.004038047790527344,9.859089972224899e-05,0.002494621276855469,0.00017617383645519575,1,"{0: 1, 1: 1.3}",0.1,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.1}",0.4117647058823529,0.4444444444444444,0.3888888888888889,0.5555555555555556,0.4444444444444444,0.44901960784313727,0.05726325781388108,69,0.5121951219512195,0.7
72,0.003958988189697266,0.0003140493978214114,0.0025081634521484375,0.00010514740489581531,1,"{0: 1, 1: 1.3}",0.01,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.01}",0.4117647058823529,0.4444444444444444,0.3888888888888889,0.5,0.4444444444444444,0.4379084967320262,0.037489229803137215,81,0.5121951219512195,0.7
73,0.004406976699829102,0.001008316966108339,0.0027808189392089845,0.00022632715936033668,1,"{0: 1, 1: 1.3}",0.001,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
74,0.004089450836181641,0.00036970838361921377,0.002644062042236328,0.000293859888871655,1,"{0: 1, 1: 1.3}",0.0001,"{'C': 1, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
75,0.0051231861114501955,0.00029737066924692175,0.0028876304626464845,0.0002440561207913422,10,balanced,1,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
76,0.004962396621704101,0.000255714275132896,0.0027770042419433595,0.0002630131323923939,10,balanced,0.1,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1}",0.6470588235294118,0.4444444444444444,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.4627450980392157,0.09544721735931395,64,0.5121951219512195,0.7
77,0.004414415359497071,0.00028607688632036613,0.0026694297790527343,0.0003458169104516689,10,balanced,0.01,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01}",0.7647058823529411,0.6111111111111112,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.6751633986928105,0.07855654499577266,13,0.5121951219512195,0.7
78,0.004373788833618164,0.00033534194830004603,0.0026093006134033205,0.00017219562312898804,10,balanced,0.001,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001}",0.7058823529411765,0.5555555555555556,0.7222222222222222,0.8333333333333334,0.7222222222222222,0.707843137254902,0.08872052490349462,8,0.5121951219512195,0.7
79,0.004666185379028321,0.0002675157007921786,0.0028853416442871094,0.00019874364536973918,10,balanced,0.0001,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001}",0.8235294117647058,0.7777777777777778,0.7222222222222222,0.8333333333333334,0.7777777777777778,0.7869281045751635,0.03961668617174311,3,0.5121951219512195,0.7
80,0.004991912841796875,0.00036158721113048513,0.0033333301544189453,0.0006600809262460209,10,,1,"{'C': 10, 'class_weight': None, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
81,0.0050770282745361325,0.0005778445131981492,0.0026425838470458983,0.0002043142004430895,10,,0.1,"{'C': 10, 'class_weight': None, 'gamma': 0.1}",0.5294117647058824,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.3836601307189542,0.0837162801769309,94,0.5121951219512195,0.7
82,0.0041539669036865234,0.0006008642418531003,0.0025612831115722655,0.000274118847560887,10,,0.01,"{'C': 10, 'class_weight': None, 'gamma': 0.01}",0.4117647058823529,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3934640522875817,0.05052587735970637,93,0.5121951219512195,0.7
83,0.0039905071258544925,0.00038789205457770524,0.003083944320678711,0.0010385057366646708,10,,0.001,"{'C': 10, 'class_weight': None, 'gamma': 0.001}",0.0,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.07777777777777777,0.0753592220347252,109,0.5121951219512195,0.7
84,0.0038900852203369142,0.00033915732649910323,0.0025550365447998048,0.00011174743659073595,10,,0.0001,"{'C': 10, 'class_weight': None, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
85,0.00570974349975586,0.00027370712897099083,0.0034482479095458984,0.00026656787974973774,10,"{0: 3, 1: 5}",1,"{'C': 10, 'class_weight': {0: 3, 1: 5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
86,0.005798149108886719,0.00045642720771053456,0.002774667739868164,0.0005526511272048334,10,"{0: 3, 1: 5}",0.1,"{'C': 10, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.1}",0.6470588235294118,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4405228758169935,0.15169032084056117,74,0.5121951219512195,0.7
87,0.004587602615356445,0.00022200999384502416,0.002884197235107422,0.0005238233479940206,10,"{0: 3, 1: 5}",0.01,"{'C': 10, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.01}",0.6470588235294118,0.5,0.3888888888888889,0.7222222222222222,0.6111111111111112,0.5738562091503268,0.11698433527754445,35,0.5121951219512195,0.7
88,0.004370975494384766,0.0004778933605433353,0.0026323795318603516,8.741414887638602e-05,10,"{0: 3, 1: 5}",0.001,"{'C': 10, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.001}",0.7647058823529411,0.5,0.5,0.7777777777777778,0.6111111111111112,0.630718954248366,0.121768757892017,19,0.5121951219512195,0.7
89,0.004628038406372071,0.0007158230375573719,0.002817869186401367,0.00022732768307002569,10,"{0: 3, 1: 5}",0.0001,"{'C': 10, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.0001}",0.5294117647058824,0.5555555555555556,0.3888888888888889,0.6666666666666666,0.4444444444444444,0.5169934640522875,0.09562160749216521,49,0.5121951219512195,0.7
90,0.0053558826446533205,0.0007588219607843425,0.0030103683471679687,0.00026050118890624173,10,"{0: 1.0, 1: 1.5}",1,"{'C': 10, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
91,0.004844045639038086,0.00034858862715182927,0.002581071853637695,0.00017503128745718539,10,"{0: 1.0, 1: 1.5}",0.1,"{'C': 10, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.1}",0.5294117647058824,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.39477124183006534,0.07989912047025426,92,0.5121951219512195,0.7
92,0.004437112808227539,0.0005154066118910801,0.002682924270629883,0.00017207757510504312,10,"{0: 1.0, 1: 1.5}",0.01,"{'C': 10, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.01}",0.6470588235294118,0.5,0.3888888888888889,0.6666666666666666,0.5555555555555556,0.5516339869281046,0.10149466103259439,38,0.5121951219512195,0.7
93,0.005224895477294922,0.00192899498765191,0.0029957771301269533,0.0008026066246620414,10,"{0: 1.0, 1: 1.5}",0.001,"{'C': 10, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.001}",0.7058823529411765,0.5,0.4444444444444444,0.7222222222222222,0.5555555555555556,0.5856209150326798,0.11071440136945501,31,0.5121951219512195,0.7
94,0.004793310165405273,0.0006078411345216223,0.0028644084930419924,0.00031775114460470507,10,"{0: 1.0, 1: 1.5}",0.0001,"{'C': 10, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
95,0.005462789535522461,0.0013219438899077802,0.003063344955444336,0.0004147984924199216,10,"{0: 1, 1: 1.3}",1,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
96,0.005592966079711914,0.0011041295586838138,0.0029118537902832033,0.00032424489887884815,10,"{0: 1, 1: 1.3}",0.1,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.1}",0.6470588235294118,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4071895424836601,0.13159185674950993,90,0.5121951219512195,0.7
97,0.004464387893676758,0.00023415894494980638,0.002646732330322266,0.0001761273679662254,10,"{0: 1, 1: 1.3}",0.01,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.01}",0.6470588235294118,0.5,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5405228758169935,0.12004811998869393,39,0.5121951219512195,0.7
98,0.004056739807128906,0.0001382781225276537,0.002763843536376953,0.0002968035574059529,10,"{0: 1, 1: 1.3}",0.001,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.001}",0.5294117647058824,0.5,0.3888888888888889,0.5555555555555556,0.4444444444444444,0.4836601307189542,0.06008096833611189,58,0.5121951219512195,0.7
99,0.0040934085845947266,0.0003312080489155485,0.0026770591735839843,0.00030089919390180036,10,"{0: 1, 1: 1.3}",0.0001,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
100,0.005162572860717774,0.00039165047202423335,0.003007841110229492,0.00014782262614276406,50,balanced,1,"{'C': 50, 'class_weight': 'balanced', 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
101,0.006261396408081055,0.00032752515381536675,0.0025677204132080076,0.0001274156176951506,50,balanced,0.1,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.1}",0.5294117647058824,0.2222222222222222,0.5,0.5,0.3333333333333333,0.4169934640522876,0.11945953160619549,87,0.5121951219512195,0.7
102,0.004878854751586914,0.00021648672707225023,0.002485799789428711,0.00010988395466605649,50,balanced,0.01,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01}",0.7647058823529411,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6418300653594771,0.12696572613425441,18,0.5121951219512195,0.7
103,0.004356670379638672,0.00020473043230274986,0.0024514198303222656,7.96402281458398e-05,50,balanced,0.001,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.001}",0.7647058823529411,0.5555555555555556,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.6973856209150326,0.10118271923417567,9,0.5121951219512195,0.7
104,0.00432882308959961,0.00013871016719271912,0.0026523590087890623,0.0001525256954038711,50,balanced,0.0001,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.0001}",0.7647058823529411,0.6111111111111112,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.730718954248366,0.06318608647637619,7,0.5121951219512195,0.7
105,0.004768800735473633,0.00017971867874413844,0.002775907516479492,0.00016194256207822607,50,,1,"{'C': 50, 'class_weight': None, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
106,0.006547689437866211,0.0008987828827180218,0.0027863502502441405,0.0004032983257605265,50,,0.1,"{'C': 50, 'class_weight': None, 'gamma': 0.1}",0.6470588235294118,0.2222222222222222,0.5,0.3888888888888889,0.3888888888888889,0.4294117647058823,0.14040274542901074,82,0.5121951219512195,0.7
107,0.0048102855682373045,8.148355986904586e-05,0.0028025627136230467,0.00020954610951755907,50,,0.01,"{'C': 50, 'class_weight': None, 'gamma': 0.01}",0.5882352941176471,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.4444444444444444,0.48431372549019613,0.09662155854483671,55,0.5121951219512195,0.7
108,0.003799724578857422,0.00017342937817943854,0.002807283401489258,0.000526595469182056,50,,0.001,"{'C': 50, 'class_weight': None, 'gamma': 0.001}",0.5882352941176471,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.5,0.45098039215686275,0.08829579141245945,68,0.5121951219512195,0.7
109,0.005431985855102539,0.0019788362350038006,0.002696657180786133,0.00028616938599088283,50,,0.0001,"{'C': 50, 'class_weight': None, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
110,0.005062246322631836,0.00023525903488862251,0.0029350757598876954,9.41497550691181e-05,50,"{0: 3, 1: 5}",1,"{'C': 50, 'class_weight': {0: 3, 1: 5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
111,0.0081695556640625,0.000803402784637148,0.002787160873413086,0.00029899839692033793,50,"{0: 3, 1: 5}",0.1,"{'C': 50, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.1}",0.5882352941176471,0.2777777777777778,0.5,0.4444444444444444,0.3333333333333333,0.4287581699346405,0.11194229670054731,83,0.5121951219512195,0.7
112,0.008392620086669921,0.0031450172119415892,0.0031060218811035157,0.0006668297967104684,50,"{0: 3, 1: 5}",0.01,"{'C': 50, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.01}",0.5882352941176471,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5398692810457517,0.08587747819951291,42,0.5121951219512195,0.7
