,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.021796464920043945,0.017104168860788305,0.0016928672790527343,0.00017606243353547648,0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.676923076923077,0.6923076923076923,0.6615384615384615,0.609375,0.703125,0.6686538461538462,0.032804741615888505,7
1,0.0600132942199707,0.02205502302384376,0.0019067287445068359,9.951462399824851e-05,0.5,linear,"{'C': 0.5, 'kernel': 'linear'}",0.676923076923077,0.6923076923076923,0.676923076923077,0.625,0.6875,0.6717307692307692,0.02412369504702572,5
2,0.1350248336791992,0.07527923663985804,0.001977062225341797,0.00011994322864462655,1,linear,"{'C': 1, 'kernel': 'linear'}",0.676923076923077,0.7076923076923077,0.676923076923077,0.625,0.6875,0.6748076923076922,0.027321231746427768,4
3,1.0359363555908203,0.5677234161968695,0.0019918441772460937,4.540721742159731e-05,10,linear,"{'C': 10, 'kernel': 'linear'}",0.676923076923077,0.7230769230769231,0.6461538461538462,0.625,0.71875,0.6779807692307692,0.038773256048665605,2
4,4.7135443687438965,2.031422974624941,0.002170228958129883,0.0001708650396700102,50,linear,"{'C': 50, 'kernel': 'linear'}",0.7076923076923077,0.7076923076923077,0.6307692307692307,0.640625,0.703125,0.6779807692307692,0.03470494557035671,2
5,7.5665031433105465,3.050895103449173,0.002088594436645508,0.00010154229090437631,100,linear,"{'C': 100, 'kernel': 'linear'}",0.7692307692307693,0.7076923076923077,0.6153846153846154,0.640625,0.703125,0.6872115384615385,0.054275716166482926,1
6,16.167793941497802,4.963036005688414,0.0019130229949951172,3.461305719269755e-05,1000,linear,"{'C': 1000, 'kernel': 'linear'}",0.676923076923077,0.6923076923076923,0.6,0.671875,0.703125,0.6688461538461539,0.03616541600878881,6
