,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
233,0.0039752483367919925,0.00017053823477125054,0.001726531982421875,9.127423026605345e-05,50,9.0,0.001,sigmoid,"{'C': 50, 'coef0': 9.0, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
234,0.006188535690307617,0.0001404720993367935,0.0022964954376220705,9.692463312217124e-05,50,9.0,0.0001,sigmoid,"{'C': 50, 'coef0': 9.0, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
235,0.004020404815673828,0.00016404975196046068,0.0017316341400146484,9.088058400105476e-05,50,10.5,1,sigmoid,"{'C': 50, 'coef0': 10.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
236,0.003956985473632812,0.00010508277168727535,0.0017427444458007813,9.764125455524827e-05,50,10.5,0.1,sigmoid,"{'C': 50, 'coef0': 10.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
237,0.0040285587310791016,0.00013411065207572236,0.0017078399658203125,8.5687172962219e-05,50,10.5,0.01,sigmoid,"{'C': 50, 'coef0': 10.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
238,0.004264068603515625,0.00022115805067642052,0.0018272876739501953,0.00011196156782817457,50,10.5,0.001,sigmoid,"{'C': 50, 'coef0': 10.5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
239,0.006123924255371093,0.00017520820603770715,0.002251291275024414,2.953797403058132e-05,50,10.5,0.0001,sigmoid,"{'C': 50, 'coef0': 10.5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
240,0.004122686386108398,8.382064865460049e-05,0.0018211841583251954,3.045216643111298e-05,50,12.0,1,sigmoid,"{'C': 50, 'coef0': 12.0, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
241,0.003916311264038086,0.0004546468993485974,0.0017457008361816406,0.00011151772584825956,50,12.0,0.1,sigmoid,"{'C': 50, 'coef0': 12.0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
242,0.004418516159057617,0.00040753588971424053,0.0019581794738769533,0.0002302876848241152,50,12.0,0.01,sigmoid,"{'C': 50, 'coef0': 12.0, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
243,0.004151296615600586,0.0002061398746600405,0.001930999755859375,0.00021090671914702014,50,12.0,0.001,sigmoid,"{'C': 50, 'coef0': 12.0, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
244,0.006409454345703125,0.00015895317854862836,0.0024445056915283203,0.00014977583418584922,50,12.0,0.0001,sigmoid,"{'C': 50, 'coef0': 12.0, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
